,romance,non-romance
slat,0.0,0.0008674569322779874
slatted,0.0,0.0004337284661389937
slaughter,0.0006345963443226194,0.0006172027517962602
slave,0.0,0.006939655458223899
slave's,0.0,0.0004337284661389937
slay,0.0008919030196784362,0.0
sleek,0.0,0.0004337284661389937
sleek-headed,0.0,0.0004337284661389937
sleep,0.01205733054212977,0.012961257787721465
sleepily,0.0,0.0008674569322779874
sleeplessly,0.0,0.0004337284661389937
sleepwalker,0.0008919030196784362,0.0
sleepy,0.0,0.0008674569322779874
sleeve,0.0006345963443226194,0.003394615134879431
slender,0.0012691926886452389,0.0012344055035925204
slice,0.0,0.0008674569322779874
slick,0.0019037890329678582,0.0012344055035925204
slicker,0.0006345963443226194,0.0006172027517962602
slide,0.006345963443226194,0.007097831645656993
slight,0.0019037890329678582,0.0030860137589813013
slightly,0.004442174410258336,0.006480628893860732
slightly-smoking,0.0,0.0004337284661389937
slim,0.0,0.0017349138645559748
sling,0.0,0.001301185398416981
slip,0.0038075780659357164,0.007097831645656993
slipper,0.0,0.0008674569322779874
slippery,0.0,0.0008674569322779874
slipping,0.0,0.0004337284661389937
slivery,0.0,0.0004337284661389937
slob,0.0,0.001301185398416981
slop,0.0019037890329678582,0.0009258041276943903
slope,0.0006345963443226194,0.0015430068794906506
sloppy,0.0008919030196784362,0.0
slosh,0.0,0.0004337284661389937
slot,0.0006345963443226194,0.0006172027517962602
slouch,0.0,0.0004337284661389937
slow,0.0019037890329678582,0.006480628893860732
slowly,0.014595715919420247,0.009566642652842034
slowness,0.0,0.0004337284661389937
slug,0.0,0.0039035561952509433
sluice,0.0,0.0017349138645559748
slum,0.0,0.0004337284661389937
slumber,0.0006345963443226194,0.0003086013758981301
slump,0.0,0.0039035561952509433
sly,0.0006345963443226194,0.0003086013758981301
slyly,0.0017838060393568723,0.0
smack,0.0012691926886452389,0.0009258041276943903
small,0.0228454683956143,0.02715692107903545
small-car,0.0008919030196784362,0.0
small-town,0.0,0.0008674569322779874
smart,0.0025383853772904777,0.0018516082553887807
smartly,0.0017838060393568723,0.0
smash,0.0019037890329678582,0.0018516082553887807
smash-'em-down,0.0,0.0004337284661389937
smashed-out,0.0,0.0004337284661389937
smear,0.0012691926886452389,0.0003086013758981301
smell,0.008249752476194052,0.0049376220143700815
smelt,0.0,0.0004337284661389937
smile,0.026018450117227396,0.02283650181646163
smiling,0.0,0.0004337284661389937
smilingly,0.0,0.0008674569322779874
smirk,0.0,0.001301185398416981
smith,0.0012691926886452389,0.0009258041276943903
smithtown,0.0,0.0004337284661389937
smoke,0.006980559787548813,0.005246223390268212
smoke-stained,0.0,0.0004337284661389937
smokehouse,0.0,0.0008674569322779874
smoky,0.0,0.0004337284661389937
smolder,0.0,0.0004337284661389937
smolderingly,0.0,0.0004337284661389937
smooth,0.0038075780659357164,0.0018516082553887807
smoothly,0.0,0.0008674569322779874
smoothness,0.0017838060393568723,0.0
smother,0.0012691926886452389,0.0006172027517962602
smudge,0.0,0.0004337284661389937
smug,0.0012691926886452389,0.0003086013758981301
smythe,0.0,0.0004337284661389937
snack,0.0,0.0008674569322779874
snag,0.0008919030196784362,0.0
snail's,0.0,0.0004337284661389937
snake,0.016499504952388104,0.004011817886675691
snake-like,0.0,0.0004337284661389937
snakes,0.0026757090590353084,0.0
snakestrike,0.0,0.0004337284661389937
snap,0.006345963443226194,0.0049376220143700815
snapper,0.0008919030196784362,0.0
snappy,0.0,0.0004337284661389937
snapshot,0.0,0.0004337284661389937
snare,0.0,0.0004337284661389937
snarl,0.0012691926886452389,0.0009258041276943903
snatch,0.0,0.0039035561952509433
snatching,0.0,0.0004337284661389937
sneak,0.0006345963443226194,0.0024688110071850408
sneaker,0.0006345963443226194,0.0006172027517962602
sneaky,0.0008919030196784362,0.0
sneer,0.0,0.0004337284661389937
sneeze,0.0012691926886452389,0.0003086013758981301
snick,0.0,0.0004337284661389937
snicker,0.0,0.0004337284661389937
sniff,0.0,0.0008674569322779874
snigger,0.0,0.0004337284661389937
sniper,0.0,0.0004337284661389937
snippy,0.0008919030196784362,0.0
sniveling,0.0,0.0004337284661389937
snob,0.0008919030196784362,0.0
snobbery,0.0008919030196784362,0.0
snobbish,0.0,0.0004337284661389937
snobbishly,0.0,0.0004337284661389937
snoop,0.0,0.0008674569322779874
snore,0.0008919030196784362,0.0
snorkle,0.0,0.0008674569322779874
snort,0.0012691926886452389,0.0009258041276943903
snow,0.003172981721613097,0.004011817886675691
snow-fence,0.0008919030196784362,0.0
snowflake,0.0,0.0004337284661389937
snowy,0.0008919030196784362,0.0
snub,0.0,0.0004337284661389937
snuff,0.0,0.0004337284661389937
snuffbox,0.0,0.0004337284661389937
snuggle,0.0026757090590353084,0.0
snugly,0.0008919030196784362,0.0
so,0.01142273419780715,0.015738670170804638
so's,0.0,0.0017349138645559748
so-called,0.0,0.001301185398416981
so-so,0.0,0.0008674569322779874
soak,0.0,0.004337284661389937
soaking,0.0,0.0004337284661389937
soap,0.0012691926886452389,0.0018516082553887807
soapsuds,0.0,0.0004337284661389937
soar,0.0,0.0017349138645559748
soaring,0.0,0.0004337284661389937
sob,0.0012691926886452389,0.0003086013758981301
soba,0.0008919030196784362,0.0
sober,0.003172981721613097,0.002160209631286911
soberly,0.0017838060393568723,0.0
sobriety,0.0,0.0004337284661389937
sociable,0.0,0.0004337284661389937
social,0.0038075780659357164,0.0037032165107775614
socialism,0.0,0.0004337284661389937
socialist,0.0,0.0004337284661389937
socially,0.0006345963443226194,0.0015430068794906506
society,0.0006345963443226194,0.0049376220143700815
socio-archaeological,0.0008919030196784362,0.0
sock,0.0,0.0021686423306949685
soda,0.0008919030196784362,0.0
sodden,0.0,0.0008674569322779874
soddy,0.0,0.0004337284661389937
sofa,0.0,0.0004337284661389937
soft,0.0038075780659357164,0.004011817886675691
soft-drink,0.0,0.0004337284661389937
soft-looking,0.0,0.0004337284661389937
soften,0.0006345963443226194,0.0006172027517962602
softly,0.0006345963443226194,0.0049376220143700815
softness,0.0008919030196784362,0.0
soil,0.0025383853772904777,0.0015430068794906506
soiree,0.0,0.0004337284661389937
sol,0.0025383853772904777,0.0003086013758981301
solace,0.0,0.0004337284661389937
solar,0.0,0.001301185398416981
soldier,0.0006345963443226194,0.0003086013758981301
soldierly,0.0008919030196784362,0.0
sole,0.0,0.002602370796833962
solely,0.0,0.0004337284661389937
solemn,0.0012691926886452389,0.0006172027517962602
solemnly,0.0017838060393568723,0.0
solicitude,0.0,0.0004337284661389937
solid,0.0012691926886452389,0.005246223390268212
solidly,0.0,0.001301185398416981
solitary,0.0019037890329678582,0.0006172027517962602
solitude,0.0,0.0004337284661389937
solo,0.0017838060393568723,0.0
soloist,0.0,0.0004337284661389937
solution,0.0019037890329678582,0.0006172027517962602
solve,0.0,0.001301185398416981
some,0.0025383853772904777,0.005863426142064472
somebody,0.007615156131871433,0.006480628893860732
somebody's,0.0,0.0008674569322779874
someday,0.0025383853772904777,0.0009258041276943903
somehow,0.006345963443226194,0.005246223390268212
someone,0.008249752476194052,0.010183845404638294
someone's,0.0017838060393568723,0.0
someplace,0.0006345963443226194,0.0009258041276943903
somers,0.005351418118070617,0.0
somersault,0.0,0.001301185398416981
somethin,0.0,0.0004337284661389937
somethin',0.0,0.0008674569322779874
something,0.04315255141393812,0.0419697871221457
sometime,0.0012691926886452389,0.0009258041276943903
sometimes,0.01015354150916191,0.009875244028740163
somewhat,0.004442174410258336,0.002777412383083171
somewhere,0.0019037890329678582,0.009258041276943903
somewheres,0.0008919030196784362,0.0
sommelier,0.0008919030196784362,0.0
sommers,0.0,0.001301185398416981
somnolent,0.0,0.0008674569322779874
sompin,0.0,0.0004337284661389937
son,0.0228454683956143,0.006789230269758862
son's,0.0012691926886452389,0.0003086013758981301
son-of-a-bitch,0.0008919030196784362,0.0
song,0.0012691926886452389,0.0030860137589813013
songau,0.0,0.0017349138645559748
sonic,0.0,0.0008674569322779874
sonny,0.0017838060393568723,0.0
sonofabitch,0.0017838060393568723,0.0
soon,0.008884348820516672,0.015121467419008376
soon's,0.0008919030196784362,0.0
sooner,0.0019037890329678582,0.002160209631286911
soothe,0.0012691926886452389,0.0009258041276943903
soothing,0.0008919030196784362,0.0
soothingly,0.0,0.0004337284661389937
sop,0.0006345963443226194,0.0003086013758981301
sophisticate,0.0,0.0004337284661389937
sophisticated,0.0017838060393568723,0.0
soprano,0.0,0.0004337284661389937
sor'l,0.0008919030196784362,0.0
sore,0.0006345963443226194,0.0006172027517962602
sorrow,0.0006345963443226194,0.0009258041276943903
sorry,0.012691926886452388,0.004629020638471952
sort,0.007615156131871433,0.012344055035925205
souffle,0.0,0.0004337284661389937
soul,0.0038075780659357164,0.0015430068794906506
soul-searching,0.0008919030196784362,0.0
soulfully,0.0,0.0004337284661389937
souls',0.0,0.0004337284661389937
sound,0.026018450117227396,0.02623111695134106
soundly,0.0,0.001301185398416981
sounds,0.0006345963443226194,0.0003086013758981301
soup,0.0012691926886452389,0.0003086013758981301
sour,0.0006345963443226194,0.0009258041276943903
source,0.0,0.0017349138645559748
sourdough,0.0,0.0008674569322779874
sourly,0.0,0.0008674569322779874
soutane,0.0008919030196784362,0.0
south,0.0019037890329678582,0.005246223390268212
south's,0.0,0.0004337284661389937
southeast,0.0,0.001301185398416981
southern,0.0006345963443226194,0.002160209631286911
southland,0.0,0.0004337284661389937
southward,0.0,0.0004337284661389937
souvenir,0.0008919030196784362,0.0
soviet,0.0,0.0004337284661389937
spa,0.0017838060393568723,0.0
space,0.004442174410258336,0.005554824766166342
spaceship,0.0,0.0008674569322779874
spacesuit,0.0,0.0008674569322779874
spade,0.0,0.002602370796833962
spagna,0.0008919030196784362,0.0
spain,0.0006345963443226194,0.0003086013758981301
span,0.0012691926886452389,0.0003086013758981301
spangle,0.0008919030196784362,0.0
spaniel-like,0.0,0.0004337284661389937
spanish,0.0019037890329678582,0.0024688110071850408
spar,0.0006345963443226194,0.0006172027517962602
spare,0.0019037890329678582,0.0006172027517962602
spark,0.0,0.001301185398416981
sparkle,0.0019037890329678582,0.0006172027517962602
sparky,0.0026757090590353084,0.0
sparrow's,0.0,0.0004337284661389937
sparse,0.0,0.001301185398416981
spartan,0.0,0.0004337284661389937
spasm,0.0006345963443226194,0.0006172027517962602
spat,0.003172981721613097,0.0012344055035925204
spavined,0.0,0.0004337284661389937
speak,0.020941679362646442,0.015738670170804638
speaker,0.0,0.0008674569322779874
speaking,0.0006345963443226194,0.0006172027517962602
spear,0.0,0.0017349138645559748
special,0.005076770754580955,0.003394615134879431
specialist,0.0,0.001301185398416981
specialize,0.0012691926886452389,0.0003086013758981301
specialty,0.0008919030196784362,0.0
specie,0.0,0.0034698277291119496
specific,0.0,0.0004337284661389937
specifically,0.0006345963443226194,0.0003086013758981301
specification,0.0,0.0004337284661389937
specify,0.0,0.0004337284661389937
specimen,0.0,0.0004337284661389937
speck,0.0,0.0017349138645559748
speckle,0.0,0.0004337284661389937
spectacle,0.0,0.001301185398416981
spectacularly,0.0,0.0004337284661389937
spectator,0.0025383853772904777,0.0006172027517962602
specter,0.0006345963443226194,0.0003086013758981301
spector,0.0,0.0004337284661389937
speculate,0.0,0.0004337284661389937
speculation,0.0,0.0004337284661389937
speech,0.0019037890329678582,0.002777412383083171
speechless,0.0017838060393568723,0.0
speed,0.0012691926886452389,0.007406433021555123
speedy,0.0006345963443226194,0.0003086013758981301
spegititgninino,0.0,0.0004337284661389937
spell,0.0,0.001301185398416981
spellbind,0.0008919030196784362,0.0
spencer,0.019621866432925596,0.0
spencer's,0.005351418118070617,0.0
spend,0.007615156131871433,0.0077150343974532526
spending,0.0008919030196784362,0.0
spew,0.0,0.0004337284661389937
spewings,0.0,0.0004337284661389937
sphere,0.0012691926886452389,0.0006172027517962602
spigot,0.0008919030196784362,0.0
spike,0.0,0.0004337284661389937
spike-haired,0.0008919030196784362,0.0
spill,0.0006345963443226194,0.0009258041276943903
spin,0.0038075780659357164,0.0024688110071850408
spine,0.0,0.001301185398416981
spine-chilling,0.0,0.0008674569322779874
spineless,0.0,0.0008674569322779874
spire,0.0008919030196784362,0.0
spirit,0.006980559787548813,0.004320419262573822
spiritual,0.0012691926886452389,0.0006172027517962602
spit,0.0006345963443226194,0.0006172027517962602
spite,0.0,0.002602370796833962
spittle,0.0,0.0004337284661389937
splash,0.0006345963443226194,0.0015430068794906506
splashy,0.0008919030196784362,0.0
splay,0.0008919030196784362,0.0
splendid,0.0012691926886452389,0.0009258041276943903
splendide,0.0,0.0004337284661389937
splendidly,0.0008919030196784362,0.0
splendor,0.0008919030196784362,0.0
splinter,0.0006345963443226194,0.0006172027517962602
splintery,0.0,0.0004337284661389937
split,0.0,0.0030360992629729563
spoil,0.0012691926886452389,0.0006172027517962602
spoilable,0.0,0.0004337284661389937
spoke,0.0,0.0008674569322779874
sponge,0.0006345963443226194,0.0003086013758981301
sponsor,0.0006345963443226194,0.0006172027517962602
sponsor's,0.0,0.0004337284661389937
spoon,0.0,0.0004337284661389937
sport,0.0025383853772904777,0.0006172027517962602
sportin',0.0,0.0017349138645559748
spot,0.0025383853772904777,0.009258041276943903
spot-news,0.0,0.0004337284661389937
spot-promoted,0.0,0.0004337284661389937
spotlight,0.0,0.0004337284661389937
spout,0.0006345963443226194,0.0006172027517962602
sprawl,0.0019037890329678582,0.0024688110071850408
spray,0.0012691926886452389,0.0012344055035925204
spread,0.003172981721613097,0.007406433021555123
spread-eagle,0.0,0.0004337284661389937
spree,0.0,0.0008674569322779874
sprig,0.0,0.0004337284661389937
spring,0.008249752476194052,0.0077150343974532526
springfield,0.0008919030196784362,0.0
springfield's,0.0008919030196784362,0.0
springing,0.0,0.0004337284661389937
springs,0.0,0.0017349138645559748
sprinkle,0.0006345963443226194,0.0006172027517962602
sprinkling,0.0017838060393568723,0.0
sprint,0.0,0.0004337284661389937
sprite,0.0,0.0004337284661389937
sprout,0.0008919030196784362,0.0
spruce,0.0008919030196784362,0.0
sprue,0.0,0.0004337284661389937
spumoni's,0.0,0.0004337284661389937
spur,0.0006345963443226194,0.0009258041276943903
sputter,0.0,0.0004337284661389937
spy,0.0,0.001301185398416981
squad,0.0,0.0008674569322779874
squadron,0.0,0.0004337284661389937
squadroom,0.0,0.0004337284661389937
squalid,0.0,0.0004337284661389937
square,0.0025383853772904777,0.005246223390268212
squarely,0.0,0.0004337284661389937
squaresville,0.0,0.0004337284661389937
squashy,0.0,0.0004337284661389937
squat,0.0012691926886452389,0.0024688110071850408
squatter's,0.0008919030196784362,0.0
squatting,0.0,0.0004337284661389937
squaw,0.0,0.0004337284661389937
squeaking,0.0,0.0004337284661389937
squeal,0.0,0.0008674569322779874
squeeze,0.0012691926886452389,0.002777412383083171
squeezing,0.0,0.0004337284661389937
squelch,0.0008919030196784362,0.0
squint,0.0019037890329678582,0.0012344055035925204
squire,0.0,0.001301185398416981
squire's,0.0,0.0004337284661389937
squirm,0.0,0.0004337284661389937
squirt,0.0012691926886452389,0.0003086013758981301
ss.,0.0,0.0004337284661389937
sssshoo,0.0008919030196784362,0.0
st-story,0.0,0.0004337284661389937
st.,0.0025383853772904777,0.0015430068794906506
stab,0.0006345963443226194,0.0003086013758981301
stabilize,0.0008919030196784362,0.0
stable,0.0006345963443226194,0.0012344055035925204
stable-garage,0.0008919030196784362,0.0
staccato,0.0,0.0008674569322779874
stacey,0.0,0.0008674569322779874
stack,0.0006345963443226194,0.002777412383083171
stacy,0.0,0.0039035561952509433
staff,0.0006345963443226194,0.0003086013758981301
stag,0.0038075780659357164,0.0006172027517962602
stage,0.0012691926886452389,0.004011817886675691
stagger,0.0006345963443226194,0.002777412383083171
staggering,0.0,0.0004337284661389937
staggeringly,0.0,0.0004337284661389937
staginess,0.0,0.0004337284661389937
